stamp,seq_tw,drone_position_x,drone_position_y,drone_position_z,drone_position_qx,drone_position_qy,drone_position_qz,drone_position_qw,yolo_label,yolo_xmin,yolo_xmax,yolo_ymin,yolo_ymax,yolo_confidence,object_global_position_2d_x,object_global_position_2d_y,object_global_position_2d_z
1628075939.293488,171,0.386006,-0.004247,0.973826,-0.013600,0.015701,0.031365,0.999292,soldier,270,314,174,292,0.988863,9.968601,0.977709,0.000000
1628075939.360175,172,0.430397,0.003775,0.973236,-0.016255,0.008253,0.027413,0.999458,soldier,269,311,179,307,0.956482,9.866798,0.918505,0.000000
1628075939.426841,173,0.475453,0.010287,0.971871,-0.017654,0.003961,0.026919,0.999474,soldier,263,308,185,307,0.984504,9.908467,0.990086,0.000000
1628075939.493553,174,0.491154,0.007384,0.971407,-0.017278,0.003272,0.028236,0.999447,soldier,263,306,190,318,0.942222,9.919473,1.032829,0.000000
1628075939.560178,175,0.575283,0.012835,0.967385,-0.006328,-0.005407,0.024709,0.999660,soldier,264,306,195,330,0.979207,9.868590,0.934337,0.000000
1628075939.626871,176,0.611122,0.019159,0.967815,0.000963,-0.009877,0.020755,0.999735,soldier,259,304,208,321,0.984095,10.055758,0.932335,0.000000
1628075939.693513,177,0.659616,0.026123,0.963222,0.008881,-0.012676,0.019506,0.999690,soldier,256,296,215,346,0.923745,9.963632,1.006452,0.000000
1628075939.760199,178,0.700168,0.027849,0.961523,0.007785,-0.007244,0.021280,0.999717,soldier,254,295,218,342,0.954624,9.996129,1.065260,0.000000
1628075939.826895,179,0.760803,0.029272,0.958581,-0.003076,0.002254,0.021900,0.999753,soldier,256,297,217,346,0.917573,9.909547,1.004868,0.000000
1628075939.893501,180,0.774733,0.026143,0.958942,-0.004974,0.002205,0.023362,0.999712,soldier,256,298,198,328,0.970390,9.921880,1.029516,0.000000
1628075939.960290,181,0.841917,0.046641,0.949043,-0.010575,-0.001896,0.025258,0.999623,soldier,257,300,197,324,0.952188,9.987929,1.059484,0.000000
1628075940.026827,182,0.894105,0.045802,0.943632,-0.013298,-0.002048,0.026017,0.999571,soldier,259,302,198,327,0.989887,9.903592,1.031973,0.000000
1628075940.093493,183,0.905932,0.046103,0.943376,-0.012730,-0.002191,0.025509,0.999591,soldier,260,302,197,329,0.992479,9.917790,0.998944,0.000000
1628075940.160211,184,1.023958,0.047339,0.936282,-0.001409,-0.003001,0.011451,0.999929,soldier,255,299,201,324,0.967154,10.057507,0.822407,0.000000
1628075940.226836,185,1.036881,0.049316,0.936736,-0.001213,-0.002898,0.010514,0.999940,soldier,239,289,204,319,0.956798,9.935080,0.984228,0.000000
1628075940.293515,186,1.136671,0.053283,0.936510,0.015419,0.016206,0.004674,0.999739,soldier,236,282,197,329,0.985188,10.032763,0.965282,0.000000
1628075940.360165,187,1.177186,0.055764,0.936148,0.022689,0.027297,0.004987,0.999357,soldier,233,278,179,326,0.832451,9.939148,1.007778,0.000000
1628075940.426983,188,1.251149,0.063356,0.936467,0.025604,0.032083,0.011863,0.999087,soldier,230,277,165,302,0.954832,10.011290,1.171581,0.000000
1628075940.493490,189,1.259157,0.057678,0.936111,0.023863,0.029756,0.011998,0.999200,soldier,234,283,159,289,0.946479,10.030103,1.091456,0.000000
1628075940.560175,190,1.319524,0.070179,0.935139,0.002241,0.005162,0.017683,0.999828,soldier,238,287,158,313,0.937044,10.073954,1.139820,0.000000
1628075940.626823,191,1.352765,0.080550,0.933670,-0.011002,-0.005892,0.021341,0.999694,soldier,247,291,180,347,0.761487,9.978690,1.104288,0.000000
1628075940.693481,192,1.441081,0.098400,0.931920,-0.016157,-0.011410,0.026805,0.999445,soldier,253,301,204,337,0.971198,10.064252,1.099469,0.000000
1628075940.760190,193,1.496545,0.111497,0.931102,0.000660,0.001578,0.020760,0.999783,soldier,256,305,211,334,0.977210,10.005769,0.957316,0.000000
1628075940.826842,194,1.554391,0.122792,0.937131,0.016840,0.013634,0.014642,0.999658,soldier,256,301,197,335,0.942101,10.064113,0.898007,0.000000
1628075940.893508,195,1.602705,0.128268,0.942685,0.024621,0.013137,0.011105,0.999549,soldier,248,296,175,324,0.866639,10.004109,0.914817,0.000000
1628075940.960665,196,1.653715,0.136029,0.948391,0.020393,0.006410,0.007882,0.999740,soldier,240,290,167,324,0.985766,9.945884,0.963011,0.000000
1628075941.027661,197,1.696433,0.144279,0.952758,0.011767,0.001575,0.010997,0.999869,soldier,236,287,173,331,0.970859,9.982006,1.068116,0.000000
1628075941.093517,198,1.704438,0.141636,0.948269,0.010574,0.000467,0.011663,0.999876,soldier,238,289,179,344,0.973778,9.878013,1.022784,0.000000
1628075941.160467,199,1.792654,0.148630,0.944972,0.004905,-0.011668,0.018345,0.999752,soldier,241,296,187,349,0.960985,10.070966,1.085286,0.000000
1628075941.226828,200,1.840575,0.152820,0.940558,0.002487,-0.012000,0.022865,0.999663,soldier,248,300,203,344,0.922748,9.788417,1.061207,0.000000
1628075941.293486,201,1.905380,0.156752,0.931844,-0.001072,-0.010070,0.027422,0.999573,soldier,251,303,210,336,0.947109,9.743964,1.081925,0.000000
1628075941.360187,202,1.914552,0.155410,0.934047,-0.001307,-0.009706,0.028527,0.999545,soldier,256,310,203,338,0.969267,9.754891,1.015041,0.000000
1628075941.426841,203,2.026552,0.160990,0.929915,0.002428,-0.000226,0.036199,0.999342,soldier,261,315,197,337,0.984235,9.753284,1.068403,0.000000
1628075941.493475,204,2.071993,0.169481,0.936915,0.004798,0.005882,0.037474,0.999269,soldier,267,321,177,351,0.894805,9.422955,0.974634,0.000000
1628075941.560165,205,2.141201,0.177638,0.942840,0.006040,0.006967,0.038253,0.999226,soldier,269,326,179,330,0.875029,9.494978,0.954660,0.000000
1628075941.626984,206,2.190599,0.183702,0.948670,0.008773,0.003850,0.039185,0.999186,soldier,271,326,173,333,0.949073,9.368826,0.955447,0.000000
1628075941.693513,207,2.251909,0.192260,0.950218,0.009825,-0.000199,0.039251,0.999181,soldier,272,328,188,334,0.899755,9.347372,0.938519,0.000000
1628075941.760173,208,2.302793,0.199692,0.950281,0.008467,-0.002536,0.040100,0.999157,soldier,273,328,182,346,0.962231,9.235967,0.922339,0.000000
1628075941.826828,209,2.351197,0.213218,0.952124,0.007629,-0.002597,0.040791,0.999135,soldier,274,329,183,348,0.975920,9.283477,0.945506,0.000000
1628075941.893493,210,2.468118,0.233734,0.946818,0.006152,-0.005804,0.034192,0.999379,soldier,276,330,185,354,0.978616,9.333364,0.849040,0.000000
1628075941.960170,211,2.528216,0.244934,0.944932,0.005664,-0.003996,0.028025,0.999583,soldier,266,329,180,360,0.965962,9.319123,0.823172,0.000000
1628075942.026910,212,2.535033,0.246898,0.945622,0.005601,-0.002879,0.027456,0.999603,soldier,257,319,176,361,0.958138,9.171750,0.909911,0.000000
1628075942.093497,213,2.647507,0.264008,0.950527,0.005937,0.003347,0.022759,0.999718,soldier,258,313,154,369,0.958829,9.213737,0.892459,0.000000
1628075942.160156,214,2.655880,0.265829,0.951701,0.005654,0.002717,0.022153,0.999735,soldier,251,312,169,359,0.961561,9.221446,0.921064,0.000000
1628075942.226833,215,2.758624,0.277148,0.953787,0.003965,-0.003207,0.020952,0.999767,soldier,247,310,169,364,0.969070,9.255461,0.943495,0.000000
1628075942.294699,216,2.821692,0.280570,0.950142,0.004589,-0.004616,0.020257,0.999774,soldier,246,309,172,367,0.966890,9.250637,0.948332,0.000000
1628075942.361178,217,2.822448,0.279430,0.948820,0.004945,-0.004910,0.020577,0.999764,soldier,244,305,171,368,0.962978,9.182409,0.960963,0.000000
1628075942.426880,218,2.934106,0.280472,0.938358,0.007235,-0.004137,0.022298,0.999717,soldier,244,304,170,369,0.969632,9.225083,0.994264,0.000000
1628075942.493687,219,2.962028,0.278858,0.939214,0.007014,-0.004775,0.022606,0.999708,soldier,245,305,168,367,0.977656,9.187606,0.972221,0.000000
1628075942.561496,220,3.064071,0.284631,0.934484,0.000314,-0.004793,0.023972,0.999701,soldier,246,305,170,368,0.984187,9.225080,0.985740,0.000000
1628075942.626827,221,3.120157,0.287874,0.939077,-0.003294,-0.004894,0.025329,0.999662,soldier,244,305,168,369,0.983423,9.216589,0.997247,0.000000
1628075942.693493,222,3.140210,0.287413,0.940865,-0.003759,-0.004940,0.024652,0.999677,soldier,247,306,166,371,0.981555,9.237616,0.988383,0.000000
1628075942.761825,223,3.238027,0.296098,0.948469,-0.003027,-0.005046,0.023694,0.999702,soldier,248,308,168,373,0.976971,9.338476,0.953304,0.000000
1628075942.828461,224,3.308392,0.304330,0.948600,0.000198,-0.009501,0.023155,0.999687,soldier,246,306,169,377,0.974108,9.289073,0.974840,0.000000
1628075942.893511,225,3.365613,0.312353,0.946069,0.000707,-0.014149,0.023689,0.999619,soldier,246,306,174,387,0.941503,9.348180,0.989551,0.000000
1628075942.960216,226,3.369996,0.312020,0.942251,0.000606,-0.014821,0.024401,0.999592,soldier,243,310,181,392,0.930400,9.237744,0.968966,0.000000
1628075943.026833,227,3.469845,0.332703,0.934532,-0.001647,-0.015380,0.023067,0.999614,soldier,246,312,185,393,0.960929,9.285381,0.951307,0.000000
1628075943.093513,228,3.524204,0.345978,0.932286,0.001098,-0.013738,0.019528,0.999714,soldier,243,310,179,400,0.911047,9.342621,0.940353,0.000000
1628075943.160197,229,3.550753,0.349422,0.929035,0.001259,-0.012674,0.019791,0.999723,soldier,239,305,171,399,0.907248,9.255658,0.980708,0.000000
1628075943.226858,230,3.644631,0.368359,0.931482,0.002019,-0.007327,0.017944,0.999810,soldier,240,302,169,390,0.970937,9.294502,0.987990,0.000000
1628075943.293503,231,3.682870,0.379961,0.935135,0.001800,-0.009069,0.018140,0.999793,soldier,239,301,168,392,0.970967,9.179546,0.984774,0.000000
1628075943.360235,232,3.715927,0.378090,0.929412,0.000922,-0.010841,0.017935,0.999780,soldier,239,303,165,397,0.969417,9.114984,0.969479,0.000000
1628075943.426828,233,3.756218,0.381111,0.924943,0.000511,-0.012250,0.018197,0.999759,soldier,241,305,163,407,0.965074,9.063335,0.936875,0.000000
1628075943.493492,234,3.770125,0.381039,0.922995,0.000826,-0.012232,0.018364,0.999756,soldier,242,307,160,414,0.963450,8.985909,0.929137,0.000000
1628075943.560156,235,3.869677,0.388216,0.909349,0.002078,-0.007765,0.021299,0.999741,soldier,242,308,159,413,0.971720,8.948917,0.939503,0.000000
1628075943.626822,236,3.934932,0.377981,0.908833,0.002028,-0.005768,0.020868,0.999764,soldier,243,309,158,404,0.970690,8.929509,0.915693,0.000000
1628075943.693495,237,3.992349,0.375269,0.906670,0.001652,-0.002364,0.021263,0.999770,soldier,244,311,158,393,0.979660,8.944478,0.899086,0.000000
1628075943.760150,238,4.019950,0.372708,0.905529,0.000173,-0.001495,0.020435,0.999790,soldier,244,316,153,394,0.983450,8.893908,0.853717,0.000000
1628075943.826814,239,4.022943,0.365919,0.905258,-0.000024,-0.001710,0.019602,0.999806,soldier,243,316,151,396,0.983144,8.858385,0.847726,0.000000
1628075943.893514,240,4.089503,0.360804,0.910318,-0.002007,-0.007046,0.018507,0.999802,soldier,246,319,148,420,0.980208,8.890841,0.802001,0.000000
1628075943.960229,241,4.140275,0.363645,0.913218,0.000981,-0.010427,0.018606,0.999772,soldier,245,317,140,440,0.955262,8.868214,0.812870,0.000000
1628075944.027221,242,4.176474,0.366333,0.913407,0.001589,-0.012149,0.018855,0.999747,soldier,243,317,153,445,0.842623,8.869727,0.814948,0.000000
1628075944.093487,243,4.253154,0.376386,0.910560,0.002943,-0.021992,0.020365,0.999546,soldier,246,324,139,466,0.961033,8.879895,0.796411,0.000000
1628075944.160150,244,4.276378,0.376004,0.907257,0.002254,-0.022617,0.019945,0.999543,soldier,248,327,150,474,0.990104,8.872483,0.776891,0.000000
1628075944.226832,245,4.369740,0.392614,0.898328,0.003962,-0.022457,0.015077,0.999626,soldier,246,323,151,477,0.992028,8.935516,0.759498,0.000000
1628075944.293482,246,4.423839,0.401740,0.896199,0.005776,-0.014828,0.012503,0.999795,soldier,241,321,147,478,0.990048,8.884706,0.762512,0.000000
1628075944.360155,247,4.490464,0.412411,0.903996,0.004804,-0.008236,0.010717,0.999897,soldier,238,319,145,464,0.971791,8.914534,0.777008,0.000000
1628075944.426829,248,4.532093,0.419400,0.909370,0.005888,-0.008590,0.008626,0.999909,soldier,236,319,130,454,0.874187,8.861276,0.769253,0.000000
1628075944.493491,249,4.553712,0.414845,0.911896,0.005995,-0.008188,0.007276,0.999922,soldier,234,314,136,463,0.843683,8.793220,0.768985,0.000000
1628075944.560149,250,4.630948,0.420937,0.912772,0.003096,-0.006790,0.008143,0.999939,soldier,231,319,127,456,0.885281,8.753380,0.759593,0.000000
1628075944.626856,251,4.680459,0.421107,0.911996,0.002582,-0.006640,0.009250,0.999932,soldier,231,321,128,454,0.907518,8.746302,0.753197,0.000000
1628075944.693599,252,4.692732,0.417584,0.913508,0.003411,-0.006663,0.011023,0.999911,soldier,230,323,126,456,0.919780,8.704420,0.759972,0.000000
1628075944.760146,253,4.786113,0.430209,0.910386,0.003057,-0.005413,0.017355,0.999830,soldier,230,326,124,453,0.929195,8.739854,0.807457,0.000000
1628075944.826819,254,4.803553,0.431498,0.904513,0.002819,-0.006224,0.019130,0.999794,soldier,230,328,121,456,0.922800,8.730320,0.820095,0.000000
1628075944.893505,255,4.903320,0.430422,0.902736,0.000571,-0.010315,0.025263,0.999627,soldier,234,333,106,513,0.971423,8.708353,0.822712,0.000000
1628075944.960155,256,4.956838,0.423286,0.905622,0.001166,-0.004866,0.026362,0.999640,soldier,234,335,111,516,0.991256,8.733773,0.821806,0.000000
1628075945.026818,257,5.014056,0.423334,0.909316,0.001130,-0.003239,0.027368,0.999620,soldier,231,339,113,459,0.952261,8.764547,0.816522,0.000000
1628075945.093481,258,5.054855,0.425692,0.911796,0.000625,-0.003209,0.027827,0.999607,soldier,237,336,100,515,0.946995,8.715678,0.803045,0.000000
1628075945.160147,259,5.070554,0.426014,0.912208,0.001106,-0.003118,0.028723,0.999582,soldier,231,342,111,463,0.968576,8.729911,0.809966,0.000000
1628075945.226815,260,5.164171,0.421238,0.907974,-0.000437,-0.002888,0.030654,0.999526,soldier,232,344,109,465,0.983536,8.735910,0.799806,0.000000
1628075945.293511,261,5.193555,0.435306,0.903142,-0.001889,-0.003604,0.031598,0.999492,soldier,234,346,104,472,0.985391,8.642994,0.797719,0.000000
1628075945.360155,262,5.274842,0.444542,0.898443,-0.004159,-0.003529,0.029620,0.999546,soldier,234,347,100,473,0.987352,8.667847,0.786620,0.000000
1628075945.426823,263,5.327785,0.456615,0.892780,-0.003999,-0.001676,0.028484,0.999585,soldier,232,346,98,472,0.989322,8.645623,0.792443,0.000000
1628075945.493492,264,5.399577,0.462974,0.888999,-0.001091,0.006160,0.025746,0.999649,soldier,228,343,92,476,0.985364,8.661317,0.793644,0.000000
1628075945.560183,265,5.403752,0.468235,0.889966,-0.000805,0.008046,0.024970,0.999655,soldier,224,341,66,500,0.984242,8.594745,0.803861,0.000000
1628075945.626856,266,5.482245,0.483796,0.889691,0.002888,0.007480,0.023475,0.999692,soldier,227,337,38,522,0.980244,8.624943,0.806146,0.000000
1628075945.693514,267,5.520210,0.486804,0.895218,0.003040,0.006074,0.024757,0.999670,soldier,226,337,48,509,0.974936,8.646802,0.815531,0.000000
1628075945.760185,268,5.537113,0.490689,0.900298,0.002724,0.006223,0.025860,0.999642,soldier,228,340,49,509,0.971598,8.584718,0.809722,0.000000
1628075945.826836,269,5.647612,0.506276,0.896973,-0.000457,0.003770,0.030847,0.999517,soldier,228,343,54,506,0.983811,8.647440,0.841542,0.000000
1628075945.893522,270,5.657865,0.514217,0.897379,-0.000058,0.003604,0.031869,0.999486,soldier,229,347,40,524,0.983383,8.570417,0.830381,0.000000
1628075945.960151,271,5.735970,0.522263,0.891110,0.003617,0.003322,0.035214,0.999368,soldier,231,348,36,527,0.979557,8.539625,0.839273,0.000000
1628075946.026831,272,5.788037,0.518750,0.889874,0.005249,0.001801,0.037195,0.999293,soldier,230,352,33,532,0.966944,8.552637,0.835574,0.000000
1628075946.093508,273,5.799310,0.518210,0.890977,0.005312,0.002332,0.037521,0.999279,soldier,231,354,25,544,0.948778,8.526264,0.825383,0.000000
1628075946.160161,274,5.898361,0.512888,0.899539,0.001969,0.007794,0.037841,0.999251,soldier,231,353,25,538,0.947594,8.574699,0.815168,0.000000
1628075946.226836,275,5.947288,0.509999,0.904552,0.000933,0.004738,0.037594,0.999281,soldier,226,357,32,537,0.915041,8.577470,0.812376,0.000000
1628075946.293489,276,5.989720,0.505661,0.914532,0.000471,0.001253,0.035183,0.999380,soldier,226,359,28,542,0.878641,8.555855,0.787890,0.000000
1628075946.360153,277,6.035179,0.510338,0.919304,-0.000236,0.001511,0.035721,0.999361,soldier,222,361,18,553,0.869790,8.547214,0.789151,0.000000
1628075946.426910,278,6.102344,0.516293,0.919268,-0.003724,-0.001097,0.035586,0.999359,soldier,221,362,16,553,0.849723,8.543640,0.785570,0.000000
1628075946.493540,279,6.167665,0.531483,0.913013,-0.004727,-0.002670,0.035529,0.999354,soldier,220,363,20,547,0.843903,8.551668,0.793964,0.000000
1628075946.560154,280,6.214101,0.538944,0.910891,-0.005198,-0.002632,0.032789,0.999445,soldier,218,364,23,543,0.823696,8.535385,0.787703,0.000000
1628075946.626822,281,6.276983,0.545823,0.907891,-0.005434,-0.004096,0.030249,0.999519,soldier,215,365,14,554,0.861775,8.538077,0.776475,0.000000
1628075946.693494,282,6.325035,0.554636,0.908500,-0.006112,-0.002499,0.026873,0.999617,soldier,206,366,17,475,0.916569,8.553054,0.780077,0.000000
1628075946.760148,283,6.343970,0.554800,0.910310,-0.006036,-0.001064,0.025769,0.999649,soldier,202,369,19,549,0.892233,8.485910,0.770729,0.000000
1628075946.826811,284,6.431587,0.571087,0.912785,-0.001532,0.001505,0.020797,0.999781,soldier,199,366,12,557,0.884690,8.522848,0.767556,0.000000
1628075946.893531,285,6.448785,0.571261,0.914928,-0.000375,0.001322,0.019905,0.999801,soldier,194,366,6,560,0.904943,8.511103,0.772510,0.000000
1628075946.960156,286,6.534157,0.583913,0.912094,0.000821,0.001190,0.018240,0.999833,soldier,190,363,20,540,0.867442,8.534980,0.783283,0.000000
1628075947.026850,287,6.585503,0.589098,0.914103,0.001129,0.002291,0.018680,0.999822,soldier,184,363,17,543,0.829452,8.502811,0.792104,0.000000
1628075947.093483,288,6.638725,0.594197,0.910634,0.002139,0.001894,0.019370,0.999808,soldier,180,366,16,538,0.818269,8.519996,0.796152,0.000000
1628075947.160162,289,6.700146,0.604040,0.904459,0.003044,0.000858,0.021507,0.999764,soldier,177,371,12,535,0.817604,8.535911,0.809116,0.000000
1628075947.226878,290,6.759511,0.609845,0.900017,0.004837,-0.002221,0.024156,0.999694,soldier,177,374,13,530,0.772639,8.514131,0.810727,0.000000
1628075950.560153,339,7.703277,1.161390,0.894284,0.009670,-0.002501,0.733014,0.680140,dog,531,590,325,432,0.948855,8.476822,3.611523,0.000000
1628075950.626817,340,7.696753,1.199505,0.891277,0.005282,0.002623,0.739009,0.673670,dog,545,604,333,423,0.891805,8.467662,3.633162,0.000000
1628075950.693483,341,7.689375,1.233632,0.892410,0.003169,0.005626,0.739634,0.672979,dog,550,610,325,422,0.888382,8.464920,3.620896,0.000000
1628075950.960176,345,7.662253,1.359798,0.889170,-0.001904,0.000192,0.731559,0.681775,dog,563,638,325,431,0.774468,8.525296,3.605690,0.000000
1628075951.026855,346,7.657917,1.388439,0.891554,-0.002431,-0.000001,0.730304,0.683117,dog,566,639,328,431,0.818328,8.519303,3.576150,0.000000
1628075951.093523,347,7.642517,1.398836,0.894454,-0.002488,-0.000614,0.729586,0.683884,dog,565,640,320,444,0.751117,8.491039,3.539854,0.000000
1628075951.160188,348,7.629200,1.470509,0.901203,0.003489,0.001433,0.726702,0.686943,dog,571,639,334,456,0.826735,8.456135,3.509684,0.000000
1628075951.226846,349,7.624232,1.509486,0.903741,0.004885,0.000704,0.725482,0.688224,dog,569,639,335,462,0.886476,8.433924,3.488751,0.000000
1628075951.360193,351,7.615827,1.608333,0.898912,0.006436,-0.000165,0.723345,0.690456,dog,579,639,347,476,0.836256,8.404064,3.471558,0.000000
1628075973.960166,667,-0.475852,0.794264,1.114000,-0.010473,-0.022359,0.039032,0.998933,soldier,268,313,222,319,0.857733,9.246734,1.936216,0.000000
1628075974.026833,668,-0.485126,0.785905,1.109577,-0.011365,-0.027632,0.045280,0.998527,soldier,282,328,221,327,0.901895,9.243643,1.843619,0.000000
1628075974.093494,669,-0.489201,0.783474,1.105842,-0.011362,-0.030064,0.047355,0.998361,soldier,292,336,225,336,0.986258,9.099089,1.711872,0.000000
1628075974.160174,670,-0.498690,0.778631,1.092482,-0.012772,-0.032543,0.051222,0.998075,soldier,301,343,226,350,0.979260,9.257476,1.666585,0.000000
1628075974.226834,671,-0.506276,0.775780,1.079318,-0.015360,-0.030883,0.052818,0.998008,soldier,307,347,230,351,0.990365,9.258533,1.614621,0.000000
1628075974.293477,672,-0.522612,0.775011,1.051997,-0.020339,-0.026626,0.051098,0.998131,soldier,310,349,224,359,0.977147,9.249719,1.523599,0.000000
1628075974.360152,673,-0.531015,0.774299,1.037686,-0.018681,-0.024842,0.049624,0.998284,soldier,310,348,224,352,0.992626,9.237689,1.522058,0.000000
1628075974.426827,674,-0.547022,0.774130,1.029973,-0.017177,-0.025371,0.050477,0.998255,soldier,307,346,222,347,0.987358,9.215159,1.567098,0.000000
1628075974.493495,675,-0.553500,0.758074,0.979873,-0.018255,-0.026075,0.052356,0.998121,soldier,304,343,223,338,0.966137,9.197630,1.640300,0.000000
1628075974.560142,676,-0.557394,0.751888,0.945549,-0.020648,-0.023039,0.052414,0.998146,soldier,302,342,223,336,0.914840,9.189703,1.659310,0.000000
1628075974.626913,677,-0.560577,0.751170,0.927894,-0.020723,-0.021513,0.051811,0.998210,soldier,302,341,223,337,0.904877,9.187488,1.646121,0.000000
1628075974.693503,678,-0.551768,0.723041,0.888963,-0.018372,-0.018228,0.052712,0.998274,soldier,302,341,212,329,0.920435,9.188054,1.640959,0.000000
1628075974.760146,679,-0.553398,0.721919,0.846065,-0.015502,-0.015280,0.051020,0.998460,soldier,296,339,207,318,0.949284,9.337693,1.703273,0.000000
1628075974.826813,680,-0.550734,0.712166,0.807640,-0.015331,-0.012662,0.050152,0.998544,soldier,295,336,190,316,0.986354,9.335627,1.706185,0.000000
1628075974.893487,681,-0.557829,0.707418,0.760636,-0.016008,-0.009528,0.050280,0.998561,soldier,292,334,192,306,0.993245,9.325695,1.730761,0.000000
1628075974.960156,682,-0.563320,0.721439,0.718930,-0.013667,-0.007967,0.048402,0.998703,soldier,291,332,186,299,0.970873,9.157612,1.744763,0.000000
1628075975.026832,683,-0.576656,0.733045,0.678172,-0.011861,-0.008725,0.046469,0.998811,soldier,291,334,179,290,0.987015,9.307885,1.711382,0.000000
1628075975.093485,684,-0.575693,0.740232,0.626759,-0.012821,-0.006429,0.042537,0.998992,soldier,293,336,177,290,0.989583,9.159542,1.601227,0.000000
1628075975.160149,685,-0.573340,0.738228,0.580568,-0.012715,-0.010381,0.039498,0.999085,soldier,292,335,173,285,0.990392,9.322720,1.555280,0.000000
1628075975.226813,686,-0.570786,0.738281,0.547437,-0.017710,-0.010555,0.036273,0.999129,soldier,290,332,170,284,0.987487,9.325053,1.549682,0.000000
1628075975.293478,687,-0.580619,0.749458,0.507051,-0.020074,-0.012148,0.030638,0.999255,soldier,286,329,170,282,0.985377,9.158115,1.491976,0.000000
1628075975.360146,688,-0.591416,0.755943,0.439970,-0.018644,-0.016220,0.025796,0.999362,soldier,283,324,166,282,0.944887,9.303352,1.495009,0.000000
1628075975.426822,689,-0.591419,0.756128,0.435422,-0.018246,-0.016209,0.025679,0.999372,soldier,277,319,165,285,0.965518,9.140178,1.556676,0.000000
1628075975.493490,690,-0.586320,0.752727,0.387597,-0.016622,-0.012276,0.025678,0.999457,soldier,274,313,164,287,0.956684,9.146624,1.627476,0.000000
1628075975.560146,691,-0.586127,0.752745,0.384788,-0.016556,-0.012269,0.025741,0.999456,soldier,274,312,159,289,0.951487,9.306329,1.643908,0.000000
1628075975.626815,692,-0.582297,0.775460,0.371043,-0.015865,-0.012296,0.022050,0.999555,soldier,273,313,151,281,0.989381,9.313050,1.596859,0.000000
1628075975.693481,693,-0.578831,0.782603,0.338473,-0.015792,-0.016704,0.022623,0.999480,soldier,273,314,153,278,0.985470,9.308164,1.616506,0.000000
1628075975.760149,694,-0.574425,0.780059,0.327132,-0.018589,-0.018230,0.023996,0.999373,soldier,274,314,154,279,0.954979,9.148366,1.630670,0.000000
1628075975.826819,695,-0.571287,0.784548,0.313738,-0.020412,-0.018320,0.024247,0.999330,soldier,278,318,156,279,0.964639,9.314750,1.578317,0.000000
1628075975.960154,696,-0.561456,0.789292,0.299247,-0.019847,-0.020691,0.027555,0.999209,soldier,280,321,161,275,0.941347,9.317740,1.596369,0.000000
1628075976.026824,697,-0.551486,0.785402,0.291596,-0.020584,-0.020939,0.032390,0.999044,soldier,283,324,165,283,0.948577,9.325324,1.659042,0.000000
1628075976.093557,698,-0.549669,0.784826,0.290171,-0.020854,-0.019824,0.033001,0.999041,soldier,285,326,167,281,0.970826,9.171261,1.604781,0.000000
1628075976.160174,699,-0.561472,0.793276,0.275903,-0.020289,-0.016420,0.033122,0.999110,soldier,287,328,167,281,0.965425,9.166221,1.588017,0.000000
1628075976.226827,700,-0.557737,0.794071,0.274410,-0.019744,-0.014955,0.033507,0.999132,soldier,289,331,163,270,0.971232,9.170890,1.548770,0.000000
1628075976.293481,701,-0.551743,0.788061,0.269423,-0.018874,-0.012814,0.034065,0.999159,soldier,290,332,159,268,0.992413,9.178901,1.552702,0.000000
1628075976.360190,702,-0.550460,0.786926,0.268242,-0.018308,-0.011662,0.034177,0.999180,soldier,290,331,159,267,0.992343,9.181280,1.553518,0.000000
1628075976.426805,703,-0.543265,0.798495,0.263228,-0.016569,-0.009802,0.032758,0.999278,soldier,289,330,157,263,0.987792,9.191439,1.560977,0.000000
1628075976.493498,704,-0.540675,0.797955,0.262101,-0.015109,-0.009089,0.032234,0.999325,soldier,287,329,154,260,0.981983,9.193383,1.575174,0.000000
1628075976.626818,705,-0.527921,0.791489,0.261986,-0.013757,-0.012891,0.032270,0.999301,soldier,287,329,153,265,0.977659,9.200041,1.567498,0.000000
1628075976.693509,706,-0.526674,0.793408,0.250228,-0.009960,-0.011565,0.031941,0.999373,soldier,287,328,155,266,0.987665,9.204908,1.556464,0.000000
1628075976.760169,707,-0.524444,0.791117,0.248479,-0.007106,-0.012598,0.031078,0.999412,soldier,287,327,155,264,0.980534,9.364702,1.571952,0.000000
1628075976.826823,708,-0.523536,0.787530,0.245424,-0.003753,-0.016307,0.030275,0.999402,soldier,286,326,153,267,0.985966,9.359912,1.547285,0.000000
1628075976.893564,709,-0.523726,0.786226,0.244291,-0.004785,-0.019593,0.031222,0.999309,soldier,283,326,156,276,0.980447,9.194012,1.578770,0.000000
1628075977.026864,710,-0.515856,0.781396,0.239157,-0.005558,-0.022318,0.035102,0.999119,soldier,288,330,162,271,0.973332,9.356720,1.586508,0.000000
1628075977.093497,711,-0.514596,0.780282,0.238352,-0.005354,-0.022766,0.034093,0.999145,soldier,288,329,170,276,0.941349,9.363506,1.564182,0.000000
1628075977.160156,712,-0.507725,0.776622,0.237767,-0.005232,-0.022327,0.035145,0.999119,soldier,287,326,167,281,0.954106,9.205864,1.619518,0.000000
1628075977.226819,713,-0.502866,0.773681,0.236426,-0.004746,-0.023824,0.034622,0.999105,soldier,287,326,167,281,0.955942,9.368925,1.619544,0.000000
