stamp,seq_tw,drone_position_x,drone_position_y,drone_position_z,drone_position_qx,drone_position_qy,drone_position_qz,drone_position_qw,yolo_label,yolo_xmin,yolo_xmax,yolo_ymin,yolo_ymax,yolo_confidence,object_global_position_2d_x,object_global_position_2d_y,object_global_position_2d_z
1628079759.341447,1042,-0.359373,0.384689,0.776911,-0.000285,-0.004901,0.016632,0.999850,soldier,311,356,203,305,0.946022,9.266896,0.422169,0.000000
1628079759.408117,1043,-0.265105,0.363643,0.739687,-0.004464,-0.009102,0.011804,0.999879,soldier,316,358,198,325,0.988274,9.363539,0.256808,0.000000
1628079759.474784,1044,-0.250828,0.371663,0.741664,-0.005090,-0.007269,0.008551,0.999924,soldier,315,357,199,326,0.990635,9.227158,0.204292,0.000000
1628079759.541457,1045,-0.212055,0.364852,0.743477,-0.006123,-0.003218,0.003741,0.999969,soldier,311,354,207,320,0.992448,9.412809,0.177225,0.000000
1628079759.608130,1046,-0.163128,0.377244,0.735151,-0.005345,-0.010081,-0.006523,0.999914,soldier,307,348,201,321,0.938990,9.457089,0.069683,0.000000
1628079759.674824,1047,-0.076127,0.359757,0.738356,-0.000869,-0.011560,-0.010140,0.999881,soldier,295,338,201,332,0.973794,9.397443,0.163550,0.000000
1628079759.741487,1048,-0.032860,0.352174,0.738951,-0.000919,-0.014100,-0.010340,0.999847,soldier,289,337,215,323,0.992041,9.295919,0.179794,0.000000
1628079759.808137,1049,0.006069,0.344258,0.737988,-0.000598,-0.015580,-0.010907,0.999819,soldier,287,332,215,328,0.978243,9.196727,0.236688,0.000000
1628079759.874814,1050,0.114522,0.328851,0.735242,0.001991,-0.018458,-0.014237,0.999726,soldier,288,332,217,341,0.956351,9.449081,0.158693,0.000000
1628079759.941444,1051,0.157207,0.321927,0.732059,0.001771,-0.019788,-0.014439,0.999698,soldier,286,330,216,343,0.973894,9.352419,0.174716,0.000000
1628079760.008120,1052,0.202555,0.312721,0.729200,0.002772,-0.020715,-0.014101,0.999682,soldier,283,328,219,344,0.983617,9.399702,0.196507,0.000000
1628079760.074807,1053,0.303209,0.308563,0.746189,0.004109,-0.014131,-0.011405,0.999827,soldier,283,327,219,347,0.991192,9.500063,0.267615,0.000000
1628079760.141482,1054,0.357855,0.301564,0.747323,0.000032,-0.009813,-0.008765,0.999913,soldier,283,326,219,351,0.990934,9.415702,0.306114,0.000000
1628079760.208133,1055,0.531787,0.333169,0.746998,-0.005640,-0.002355,-0.000688,0.999981,soldier,282,329,213,327,0.990639,9.448268,0.455118,0.000000
1628079760.275043,1056,0.567328,0.333744,0.746749,-0.006481,-0.002459,0.001017,0.999975,soldier,284,334,213,324,0.991332,9.483367,0.438993,0.000000
1628079760.341459,1057,0.655874,0.338997,0.741893,-0.005726,-0.007984,0.004109,0.999943,soldier,291,337,195,329,0.987722,9.572144,0.430948,0.000000
1628079760.408130,1058,0.789123,0.344924,0.724365,-0.004250,-0.013642,0.005228,0.999884,soldier,298,344,196,336,0.953912,9.577216,0.362974,0.000000
1628079760.474789,1059,0.814416,0.346815,0.722575,-0.004707,-0.015127,0.005013,0.999862,soldier,299,345,204,339,0.967391,9.480374,0.337271,0.000000
1628079760.541451,1060,0.913796,0.343862,0.720714,-0.006904,-0.019218,0.005289,0.999777,soldier,301,345,209,354,0.967204,9.463205,0.314556,0.000000
1628079760.608116,1061,1.069000,0.349045,0.707524,-0.005788,-0.010511,-0.002267,0.999925,soldier,299,346,211,357,0.980846,9.736437,0.210645,0.000000
1628079760.674788,1062,1.088630,0.356967,0.704143,-0.004619,-0.010622,-0.005956,0.999915,soldier,297,344,213,356,0.950329,9.514458,0.183124,0.000000
1628079760.741445,1063,1.163236,0.358149,0.706697,-0.000543,-0.007855,-0.011491,0.999903,soldier,289,341,200,342,0.983820,9.702307,0.158237,0.000000
1628079760.808116,1064,1.248868,0.357348,0.705570,-0.000312,-0.010662,-0.014913,0.999832,soldier,282,334,205,336,0.986318,9.671386,0.213548,0.000000
1628079760.874784,1065,1.329655,0.369792,0.700743,0.000200,-0.016723,-0.019715,0.999666,soldier,275,328,204,337,0.988164,9.639422,0.235759,0.000000
1628079760.941442,1066,1.406816,0.365723,0.698303,0.000650,-0.017766,-0.021792,0.999604,soldier,272,325,208,352,0.958586,9.501195,0.244370,0.000000
1628079761.008116,1067,1.566954,0.366977,0.689693,0.001818,-0.020099,-0.018167,0.999631,soldier,268,321,194,373,0.895550,9.774898,0.347224,0.000000
1628079761.074795,1068,1.580235,0.366427,0.689156,0.002025,-0.019882,-0.017358,0.999650,soldier,268,321,195,370,0.931151,9.468531,0.360320,0.000000
1628079761.141448,1069,1.598235,0.382261,0.691151,0.001460,-0.019581,-0.015594,0.999686,soldier,271,326,207,361,0.965610,9.189401,0.363016,0.000000
1628079761.208119,1070,1.767191,0.386816,0.695147,-0.003672,-0.015211,-0.005699,0.999861,soldier,279,332,201,358,0.973857,9.168845,0.434021,0.000000
1628079761.274785,1071,1.863204,0.383900,0.699980,-0.006037,-0.011684,-0.000532,0.999913,soldier,285,340,195,363,0.928042,9.173172,0.408621,0.000000
1628079761.341449,1072,1.958364,0.376809,0.701784,-0.004557,-0.019712,0.003478,0.999789,soldier,290,344,181,377,0.928783,9.098603,0.402897,0.000000
1628079761.408376,1073,2.036602,0.378130,0.700410,-0.001073,-0.024157,0.003745,0.999701,soldier,296,347,196,373,0.923501,9.097154,0.353378,0.000000
1628079761.474805,1074,2.196927,0.376567,0.685555,-0.002171,-0.030603,0.004167,0.999521,soldier,296,349,202,381,0.930048,9.101866,0.357614,0.000000
1628079761.541466,1075,2.221079,0.378102,0.684070,-0.002858,-0.031664,0.003360,0.999489,soldier,297,351,218,381,0.956316,9.053669,0.329610,0.000000
1628079761.608121,1076,2.335705,0.368714,0.685127,-0.003903,-0.029233,-0.000376,0.999565,soldier,294,351,221,387,0.933568,9.094992,0.286841,0.000000
1628079761.674797,1077,2.415674,0.371112,0.687406,-0.003731,-0.022542,-0.004125,0.999730,soldier,288,348,203,403,0.952654,9.096300,0.292686,0.000000
1628079761.741473,1078,2.494593,0.369034,0.678330,0.003142,-0.019691,-0.012474,0.999723,soldier,285,345,195,385,0.919524,9.166339,0.201879,0.000000
1628079761.808116,1079,2.589449,0.367571,0.668967,0.005108,-0.017278,-0.016893,0.999695,soldier,277,339,192,386,0.966869,9.117316,0.233535,0.000000
1628079761.874782,1080,2.658949,0.369374,0.658030,0.006344,-0.020443,-0.019986,0.999571,soldier,270,332,181,389,0.987600,9.118485,0.264577,0.000000
1628079761.941448,1081,2.739436,0.367570,0.653663,0.007165,-0.020009,-0.020944,0.999555,soldier,269,328,184,396,0.991125,9.134674,0.286558,0.000000
1628079762.008120,1082,2.819508,0.369293,0.644389,0.007450,-0.021693,-0.020594,0.999525,soldier,268,327,187,396,0.992075,9.083047,0.294325,0.000000
1628079762.074789,1083,2.927722,0.365304,0.638879,0.008751,-0.025241,-0.017045,0.999498,soldier,268,327,184,399,0.990507,9.130217,0.335667,0.000000
1628079762.141442,1084,2.996654,0.361159,0.635874,0.006500,-0.020562,-0.014091,0.999668,soldier,267,332,194,389,0.985407,9.072411,0.351033,0.000000
1628079762.208124,1085,3.116004,0.353267,0.637165,-0.000915,-0.022449,-0.008042,0.999715,soldier,272,336,189,389,0.981436,9.190522,0.364532,0.000000
1628079762.274813,1086,3.201453,0.350882,0.644505,-0.001362,-0.014868,-0.006298,0.999869,soldier,278,343,187,392,0.956667,9.212464,0.319421,0.000000
1628079762.341448,1087,3.304456,0.345147,0.639884,-0.000787,-0.021135,-0.004184,0.999768,soldier,281,346,185,389,0.971980,9.198927,0.308642,0.000000
1628079762.408186,1088,3.383680,0.344541,0.638105,0.001698,-0.024225,-0.005203,0.999692,soldier,287,347,167,407,0.905795,9.166823,0.267621,0.000000
1628079762.474790,1089,3.463093,0.341637,0.637745,0.002794,-0.024011,-0.006295,0.999688,soldier,284,340,181,419,0.940117,9.198286,0.299247,0.000000
1628079762.541542,1090,3.559197,0.345980,0.640778,-0.002097,-0.025143,-0.008023,0.999649,soldier,281,339,183,417,0.963790,9.188552,0.296497,0.000000
1628079762.608116,1091,3.650291,0.344814,0.632208,-0.004106,-0.021113,-0.012834,0.999686,soldier,280,340,185,417,0.984439,9.125214,0.256983,0.000000
1628079762.674804,1092,3.729895,0.345444,0.634264,-0.000540,-0.016070,-0.016438,0.999736,soldier,274,340,183,417,0.985588,8.967004,0.253541,0.000000
1628079762.741459,1093,3.837542,0.344527,0.636562,0.002336,-0.016889,-0.023012,0.999590,soldier,270,335,161,417,0.986555,8.982338,0.215187,0.000000
1628079762.808144,1094,3.907793,0.346077,0.634552,0.003537,-0.013562,-0.026698,0.999545,soldier,269,328,151,432,0.983744,8.967737,0.222291,0.000000
1628079762.874996,1095,4.007764,0.343358,0.632344,0.004828,-0.019110,-0.030607,0.999337,soldier,260,327,148,434,0.911713,9.028886,0.221248,0.000000
1628079762.942492,1096,4.090181,0.341786,0.623167,0.005688,-0.021189,-0.033477,0.999199,soldier,251,325,155,445,0.918016,9.034279,0.233088,0.000000
1628079763.008126,1097,4.177753,0.341850,0.614164,0.003918,-0.020945,-0.032488,0.999245,soldier,247,324,156,448,0.968882,9.046413,0.269156,0.000000
1628079763.074788,1098,4.261268,0.338138,0.605310,0.001771,-0.024450,-0.030201,0.999243,soldier,247,323,155,447,0.962564,9.053614,0.287023,0.000000
1628079763.141443,1099,4.373040,0.344371,0.613272,-0.001165,-0.016090,-0.028256,0.999471,soldier,249,329,146,465,0.978667,9.050837,0.274165,0.000000
1628079763.208156,1100,4.436990,0.342903,0.614252,-0.004034,-0.014972,-0.026442,0.999530,soldier,250,330,147,461,0.957508,9.077862,0.288156,0.000000
1628079763.274793,1101,4.547174,0.343052,0.613195,-0.002227,-0.011395,-0.023440,0.999658,soldier,252,330,141,459,0.935030,9.115959,0.305876,0.000000
1628079763.341447,1102,4.633605,0.339861,0.610468,-0.002008,-0.013869,-0.020001,0.999702,soldier,249,334,139,460,0.876199,9.102250,0.334431,0.000000
1628079763.408112,1103,4.712330,0.346193,0.608756,-0.000318,-0.020279,-0.018808,0.999617,soldier,258,343,100,488,0.941715,9.083779,0.294887,0.000000
1628079763.474788,1104,4.799240,0.349015,0.612570,0.003256,-0.021942,-0.018921,0.999575,soldier,258,348,125,484,0.983719,8.993256,0.278814,0.000000
1628079763.541447,1105,4.896982,0.352525,0.618162,0.002309,-0.023943,-0.020893,0.999492,soldier,259,346,120,505,0.993644,8.980638,0.267744,0.000000
1628079763.608110,1106,4.998314,0.353186,0.613028,-0.001370,-0.023069,-0.024206,0.999440,soldier,254,347,110,526,0.992218,8.976416,0.252263,0.000000
1628079763.674788,1107,5.064947,0.353785,0.614650,0.001484,-0.018564,-0.029140,0.999402,soldier,242,346,128,503,0.989687,8.990864,0.269020,0.000000
1628079763.741448,1108,5.165872,0.353282,0.618143,0.007006,-0.013520,-0.036996,0.999199,soldier,239,342,121,506,0.991875,9.037129,0.222937,0.000000
1628079763.808118,1109,5.166876,0.352088,0.620378,0.007857,-0.012478,-0.037321,0.999195,soldier,235,336,113,512,0.992470,8.943900,0.262612,0.000000
1628079763.875188,1110,5.317884,0.344504,0.625344,0.009385,-0.019239,-0.039608,0.998986,soldier,229,326,105,507,0.953171,9.054161,0.287572,0.000000
1628079763.941443,1111,5.404054,0.340795,0.617530,0.009546,-0.018004,-0.040748,0.998962,soldier,226,328,95,520,0.975404,9.028554,0.277665,0.000000
1628079764.008117,1112,5.564455,0.343490,0.614034,0.008364,-0.017926,-0.031371,0.999312,soldier,226,330,108,512,0.985867,9.085671,0.347836,0.000000
1628079764.074786,1113,5.575820,0.342924,0.613522,0.008888,-0.017890,-0.030840,0.999325,soldier,223,335,118,462,0.974512,8.993755,0.340171,0.000000
1628079764.141444,1114,5.711840,0.348048,0.607246,0.010080,-0.011960,-0.024387,0.999580,soldier,229,338,105,517,0.982496,9.018307,0.365054,0.000000
1628079764.208111,1115,5.812618,0.349775,0.610180,0.003575,-0.008156,-0.013538,0.999869,soldier,228,348,101,474,0.984881,9.077226,0.407354,0.000000
1628079764.274797,1116,5.837265,0.350041,0.611761,0.003045,-0.006755,-0.011595,0.999905,soldier,233,355,92,483,0.978164,9.032313,0.385070,0.000000
1628079764.341462,1117,5.936332,0.354474,0.612205,0.004986,-0.012669,-0.009335,0.999864,soldier,244,372,82,496,0.989741,9.081703,0.337532,0.000000
1628079764.408292,1118,5.986529,0.355780,0.611341,0.008505,-0.015229,-0.010472,0.999793,soldier,257,380,51,525,0.982977,9.035899,0.277111,0.000000
1628079764.474810,1119,6.144565,0.343627,0.612353,0.009199,-0.015885,-0.011896,0.999761,soldier,253,376,114,496,0.960085,9.108019,0.283890,0.000000
1628079764.541458,1120,6.171239,0.339502,0.608055,0.008091,-0.016111,-0.013096,0.999752,soldier,252,374,107,503,0.966713,9.010341,0.274978,0.000000
1628079764.608122,1121,6.252836,0.340341,0.603737,0.006440,-0.012770,-0.016243,0.999766,soldier,245,376,119,489,0.943251,9.012435,0.274107,0.000000
1628079764.674802,1122,6.408172,0.330289,0.591413,0.007136,-0.006333,-0.026256,0.999610,soldier,239,377,41,533,0.963085,9.089768,0.218641,0.000000
1628079764.741477,1123,6.446424,0.329905,0.592067,0.008224,-0.003392,-0.028586,0.999552,soldier,238,373,7,565,0.949972,9.058521,0.223150,0.000000
1628079764.808197,1124,6.522258,0.327518,0.594394,0.008382,-0.000539,-0.029683,0.999524,soldier,227,359,14,554,0.890716,9.018474,0.272563,0.000000
1628079764.874785,1125,6.597911,0.328180,0.596752,0.008956,-0.009622,-0.030291,0.999455,soldier,221,360,13,554,0.892200,9.026731,0.284254,0.000000
1628079764.941443,1126,6.742709,0.328230,0.597602,0.008823,-0.015784,-0.027507,0.999458,soldier,214,368,8,492,0.932036,9.111139,0.289904,0.000000
1628079765.008119,1127,6.755048,0.328063,0.596762,0.008629,-0.016024,-0.026758,0.999476,soldier,213,368,8,562,0.820149,9.055933,0.302469,0.000000
1628079765.074868,1128,6.936402,0.324752,0.595179,0.010621,-0.024592,-0.019717,0.999447,soldier,211,391,12,555,0.797109,9.168999,0.290096,0.000000
1628079765.141456,1129,6.967608,0.323784,0.594543,0.011741,-0.023411,-0.018757,0.999481,soldier,209,395,21,549,0.919991,9.091118,0.289646,0.000000
1628079765.208116,1130,7.018711,0.322633,0.595605,0.011908,-0.018736,-0.016663,0.999615,soldier,214,395,29,532,0.917133,9.042324,0.293257,0.000000
1628079765.274781,1131,7.130758,0.326000,0.602017,0.005446,-0.016033,-0.009524,0.999811,soldier,208,404,26,535,0.918270,9.095227,0.319584,0.000000
1628079765.341444,1132,7.218602,0.333990,0.601662,0.002817,-0.017010,-0.006778,0.999828,soldier,216,405,41,517,0.934189,9.080484,0.323022,0.000000
1628079765.408116,1133,7.263783,0.335831,0.602953,0.004249,-0.020650,-0.007097,0.999753,soldier,224,416,19,536,0.878012,9.053303,0.295981,0.000000
1628079765.474793,1134,7.402015,0.334876,0.599023,0.004634,-0.024513,-0.004416,0.999679,soldier,229,416,32,521,0.781863,9.115408,0.301324,0.000000
1628079767.808138,1169,8.096256,0.660544,0.552694,-0.001110,0.001301,0.693803,0.720163,dog,483,536,302,392,0.866905,9.055762,3.319145,0.000000
1628079767.941513,1171,8.100262,0.690857,0.556601,-0.000903,0.004095,0.694285,0.719688,dog,494,553,313,398,0.933298,9.080452,3.267001,0.000000
1628079768.008127,1172,8.105308,0.714733,0.555849,-0.000073,0.005242,0.694532,0.719443,dog,498,557,308,399,0.902513,9.082082,3.236463,0.000000
1628079768.074830,1173,8.112914,0.802191,0.547360,0.006007,0.005563,0.691076,0.722736,dog,498,560,308,399,0.759725,9.104034,3.286428,0.000000
1628079768.141459,1174,8.114043,0.808870,0.546912,0.006508,0.005484,0.690953,0.722850,dog,501,565,310,400,0.838541,9.113167,3.261772,0.000000
1628079768.208123,1175,8.120359,0.856396,0.548036,0.008726,0.002995,0.690213,0.723548,dog,503,567,313,400,0.935306,9.122792,3.289186,0.000000
1628079768.274806,1176,8.128355,0.945177,0.554431,0.009741,0.000212,0.692268,0.721575,dog,516,572,310,410,0.836452,9.126157,3.326506,0.000000
1628079768.341461,1177,8.134677,0.981503,0.554782,0.007259,0.002484,0.693098,0.720803,dog,518,580,325,422,0.825942,9.099385,3.253464,0.000000
1628079768.408128,1178,8.149458,1.092113,0.568235,0.005817,0.001996,0.697063,0.716983,dog,522,582,324,420,0.889256,9.064050,3.281556,0.000000
1628079768.608115,1181,8.149707,1.232230,0.584012,0.006364,-0.001932,0.700632,0.713492,dog,530,625,330,447,0.782298,9.092823,3.332943,0.000000
1628079768.674781,1182,8.149347,1.313714,0.586495,0.011874,-0.005785,0.701187,0.712855,dog,561,640,338,457,0.880228,9.099663,3.284788,0.000000
1628079784.341512,1409,-0.676180,0.558084,0.115000,-0.023291,-0.035086,-0.012290,0.999037,soldier,260,301,209,330,0.947478,9.272322,0.885810,0.000000
1628079784.408138,1410,-0.673408,0.555164,0.048770,-0.020523,-0.043579,-0.006679,0.998817,soldier,267,311,226,336,0.972111,9.277230,0.859658,0.000000
1628079784.474893,1411,-0.670230,0.546993,0.005599,-0.017313,-0.045867,-0.003078,0.998793,soldier,277,319,227,351,0.982332,9.125664,0.759516,0.000000
1628079784.541567,1412,-0.677451,0.562479,-0.084092,-0.013820,-0.045803,-0.000343,0.998855,soldier,282,325,231,348,0.991117,9.116958,0.752675,0.000000
1628079784.608136,1413,-0.677236,0.555718,-0.131793,-0.013539,-0.045983,0.002448,0.998847,soldier,286,328,230,344,0.990995,9.111426,0.724887,0.000000
1628079784.674788,1414,-0.684676,0.559386,-0.263055,-0.017049,-0.043440,0.003707,0.998904,soldier,291,333,229,341,0.994823,9.103293,0.675052,0.000000
1628079784.741476,1415,-0.684736,0.557478,-0.280788,-0.017190,-0.043231,0.003776,0.998910,soldier,295,335,226,339,0.980637,9.262416,0.651023,0.000000
1628079784.808129,1416,-0.689913,0.572694,-0.337924,-0.015693,-0.044987,0.001767,0.998863,soldier,296,335,215,332,0.953108,9.242250,0.605886,0.000000
1628079784.874794,1417,-0.692004,0.575373,-0.390574,-0.014754,-0.044835,0.004167,0.998877,soldier,296,336,210,332,0.989778,9.076863,0.655567,0.000000
1628079784.941452,1418,-0.691383,0.574817,-0.422260,-0.014583,-0.046292,0.006574,0.998800,soldier,297,337,210,329,0.981749,9.234160,0.679155,0.000000
1628079785.008120,1419,-0.690359,0.577948,-0.462173,-0.014064,-0.044025,0.006533,0.998910,soldier,303,342,209,330,0.977429,9.077839,0.601816,0.000000
1628079785.074787,1420,-0.696009,0.591096,-0.517538,-0.010987,-0.040656,0.004114,0.999104,soldier,304,343,208,327,0.965336,9.232423,0.540802,0.000000
1628079785.141444,1421,-0.695841,0.591126,-0.521548,-0.010673,-0.040710,0.003838,0.999107,soldier,305,343,205,322,0.966869,9.228239,0.536374,0.000000
1628079785.208129,1422,-0.699430,0.599411,-0.520581,-0.010637,-0.040746,0.002970,0.999109,soldier,303,343,192,316,0.982358,9.376107,0.556171,0.000000
1628079785.274800,1423,-0.698877,0.602524,-0.565844,-0.011855,-0.040031,0.004086,0.999120,soldier,302,341,192,315,0.964507,9.211140,0.583427,0.000000
1628079785.341458,1424,-0.701840,0.618123,-0.566451,-0.013553,-0.041852,0.001677,0.999031,soldier,303,342,191,313,0.989875,9.205100,0.552881,0.000000
1628079785.408574,1425,-0.698942,0.618712,-0.576894,-0.011657,-0.042061,-0.000592,0.999047,soldier,303,343,192,313,0.989860,9.207237,0.507021,0.000000
1628079785.474813,1426,-0.697648,0.620155,-0.584405,-0.010658,-0.041609,-0.002455,0.999074,soldier,300,341,192,312,0.956254,9.206710,0.497361,0.000000
1628079785.542001,1427,-0.705695,0.630240,-0.596797,-0.010553,-0.038243,-0.003369,0.999207,soldier,297,337,191,312,0.992010,9.043498,0.542297,0.000000
1628079785.608260,1428,-0.703229,0.634470,-0.600962,-0.011793,-0.032741,-0.003107,0.999389,soldier,296,336,190,307,0.985795,9.210898,0.577303,0.000000
1628079785.674789,1429,-0.702347,0.634468,-0.604839,-0.011564,-0.030574,-0.002604,0.999462,soldier,297,335,186,304,0.955182,9.211526,0.587847,0.000000
1628079785.741458,1430,-0.704549,0.642378,-0.613216,-0.011020,-0.028124,-0.002027,0.999542,soldier,297,336,179,293,0.959584,9.044653,0.583919,0.000000
1628079785.808144,1431,-0.704123,0.641098,-0.619216,-0.010406,-0.026581,-0.000853,0.999592,soldier,298,337,173,294,0.979217,9.044790,0.605730,0.000000
1628079785.875312,1432,-0.702529,0.641438,-0.622975,-0.009759,-0.023089,-0.000931,0.999685,soldier,301,341,174,291,0.948927,9.210930,0.550737,0.000000
1628079785.941681,1433,-0.698682,0.640979,-0.622380,-0.008797,-0.019058,-0.001665,0.999778,soldier,301,341,170,293,0.946870,9.059712,0.535693,0.000000
1628079786.008119,1434,-0.700679,0.649557,-0.628626,-0.007609,-0.015809,-0.003678,0.999839,soldier,302,340,166,287,0.910673,9.219585,0.502110,0.000000
1628079786.074786,1435,-0.700084,0.650096,-0.631506,-0.006248,-0.015233,-0.003331,0.999859,soldier,298,337,159,275,0.977319,9.216654,0.562347,0.000000
1628079786.141447,1436,-0.702511,0.646816,-0.636869,-0.005908,-0.018692,-0.001519,0.999807,soldier,298,337,154,275,0.990819,9.206519,0.595622,0.000000
1628079786.208127,1437,-0.702500,0.647442,-0.636939,-0.005692,-0.018632,-0.001313,0.999809,soldier,298,337,155,276,0.989297,9.207642,0.599694,0.000000
1628079786.274926,1438,-0.701387,0.646873,-0.637897,-0.006317,-0.018786,-0.001387,0.999803,soldier,299,338,155,279,0.971177,9.048807,0.573297,0.000000
1628079786.341446,1439,-0.701989,0.648400,-0.639549,-0.006966,-0.019774,-0.002377,0.999777,soldier,301,341,157,279,0.944599,9.207677,0.528489,0.000000
1628079786.408115,1440,-0.701931,0.647554,-0.640078,-0.007003,-0.020722,-0.002822,0.999757,soldier,299,337,160,275,0.941556,9.044468,0.547201,0.000000
1628079786.474788,1441,-0.701763,0.649817,-0.637624,-0.007525,-0.022455,-0.003660,0.999713,soldier,298,337,166,281,0.946216,9.206498,0.556813,0.000000
1628079786.541476,1442,-0.701135,0.649521,-0.637915,-0.007648,-0.022983,-0.003972,0.999699,soldier,298,336,165,283,0.975684,9.206133,0.550571,0.000000
1628079786.608384,1443,-0.703982,0.651232,-0.638562,-0.007476,-0.024672,-0.003870,0.999660,soldier,297,336,167,281,0.983356,9.200259,0.554334,0.000000
1628079786.674797,1444,-0.703895,0.651019,-0.638683,-0.007224,-0.025481,-0.003901,0.999642,soldier,296,336,167,283,0.987841,9.039932,0.580244,0.000000
1628079786.742121,1445,-0.703400,0.650783,-0.639076,-0.006906,-0.026052,-0.003080,0.999632,soldier,297,336,168,285,0.987369,9.040687,0.569589,0.000000
1628079786.808124,1446,-0.705312,0.652640,-0.639957,-0.006803,-0.026711,-0.004681,0.999609,soldier,296,337,171,284,0.988745,9.197710,0.538290,0.000000
1628079786.874797,1447,-0.705134,0.653161,-0.641182,-0.006653,-0.025775,-0.004621,0.999635,soldier,296,337,171,283,0.988294,9.039122,0.541522,0.000000
1628079786.941451,1448,-0.705384,0.653694,-0.641609,-0.006576,-0.025441,-0.004683,0.999644,soldier,295,335,173,283,0.990235,9.041246,0.591880,0.000000
1628079787.008122,1449,-0.704722,0.653016,-0.641857,-0.006395,-0.025061,-0.003927,0.999658,soldier,296,336,171,284,0.991465,9.041136,0.580279,0.000000
1628079787.074792,1450,-0.705943,0.654050,-0.642729,-0.006230,-0.022299,-0.003676,0.999725,soldier,295,336,171,282,0.989360,9.205117,0.584534,0.000000
1628079787.141448,1451,-0.705102,0.653330,-0.642814,-0.006675,-0.020254,-0.005577,0.999757,soldier,298,336,170,284,0.970780,9.208573,0.520136,0.000000
1628079787.208114,1452,-0.706001,0.654170,-0.643920,-0.006946,-0.018224,-0.004346,0.999800,soldier,295,335,168,278,0.972036,9.048990,0.599436,0.000000
1628079787.274805,1453,-0.705416,0.653564,-0.644159,-0.006987,-0.018787,-0.004599,0.999789,soldier,296,335,158,275,0.990040,9.204128,0.568722,0.000000
1628079787.341765,1454,-0.707802,0.655022,-0.645304,-0.007027,-0.018082,-0.004540,0.999802,soldier,296,336,159,275,0.988566,9.204003,0.570917,0.000000
1628079787.408112,1455,-0.707479,0.654521,-0.645396,-0.007016,-0.018352,-0.004570,0.999797,soldier,295,335,160,274,0.988591,9.204084,0.596022,0.000000
1628079787.474784,1456,-0.707108,0.654513,-0.645720,-0.007078,-0.018597,-0.004358,0.999793,soldier,296,335,159,274,0.989934,9.203804,0.574185,0.000000
1628079787.541451,1457,-0.707290,0.654929,-0.646447,-0.007104,-0.018131,-0.004349,0.999801,soldier,296,335,160,273,0.987346,9.204462,0.574741,0.000000
1628079787.608116,1458,-0.706514,0.654412,-0.646571,-0.007133,-0.018553,-0.004196,0.999794,soldier,296,336,159,274,0.989796,9.043943,0.578620,0.000000
1628079787.674809,1459,-0.707580,0.656300,-0.647434,-0.007142,-0.018116,-0.004313,0.999801,soldier,296,336,160,274,0.988767,9.204205,0.576875,0.000000
1628079787.741468,1460,-0.706837,0.655834,-0.647543,-0.007163,-0.018409,-0.004241,0.999796,soldier,296,335,159,275,0.989052,9.204434,0.577911,0.000000
1628079787.808127,1461,-0.709458,0.657969,-0.648475,-0.007227,-0.018168,-0.004221,0.999800,soldier,296,336,159,275,0.990246,9.041676,0.581760,0.000000
1628079787.874796,1462,-0.709169,0.657804,-0.648481,-0.007243,-0.018253,-0.004203,0.999798,soldier,296,335,160,274,0.988001,9.202390,0.580741,0.000000
1628079787.941453,1463,-0.708961,0.658313,-0.648831,-0.007269,-0.018377,-0.004133,0.999796,soldier,296,335,159,275,0.989955,9.202387,0.582678,0.000000
1628079788.008138,1464,-0.712088,0.658916,-0.649975,-0.007242,-0.018218,-0.004236,0.999799,soldier,296,335,159,274,0.989142,9.038955,0.582438,0.000000
1628079788.074790,1465,-0.712025,0.659416,-0.650215,-0.007279,-0.018430,-0.004196,0.999795,soldier,296,336,159,274,0.989701,9.038651,0.583807,0.000000
1628079788.141469,1466,-0.712448,0.660008,-0.650757,-0.007311,-0.018231,-0.004166,0.999798,soldier,296,336,159,275,0.989345,9.038583,0.584999,0.000000
1628079788.208118,1467,-0.711387,0.659467,-0.650871,-0.007345,-0.018323,-0.003986,0.999797,soldier,295,336,160,274,0.989388,9.200082,0.586851,0.000000
1628079788.274787,1468,-0.711467,0.659650,-0.651469,-0.007344,-0.018218,-0.003924,0.999799,soldier,296,336,160,274,0.989681,9.200199,0.588257,0.000000
1628079788.341448,1469,-0.712560,0.660471,-0.652293,-0.007345,-0.018194,-0.003965,0.999800,soldier,296,335,160,273,0.988457,9.038569,0.589439,0.000000
1628079788.408108,1470,-0.714315,0.661886,-0.653049,-0.007359,-0.018187,-0.003923,0.999800,soldier,296,336,159,274,0.990952,9.036833,0.591683,0.000000
1628079788.474781,1471,-0.714995,0.662562,-0.653384,-0.007350,-0.018210,-0.003994,0.999799,soldier,296,335,160,274,0.989833,9.196676,0.589777,0.000000
1628079788.541460,1472,-0.714201,0.662101,-0.653513,-0.007373,-0.018284,-0.003834,0.999798,soldier,296,336,159,274,0.989764,9.197362,0.592554,0.000000
1628079788.608136,1473,-0.717339,0.663200,-0.654483,-0.007358,-0.018267,-0.003983,0.999798,soldier,296,336,159,274,0.990007,9.033659,0.591828,0.000000
1628079788.674809,1474,-0.716647,0.662660,-0.654535,-0.007392,-0.018298,-0.003861,0.999798,soldier,295,336,160,273,0.990197,9.034316,0.593731,0.000000
